Date,VTI,AGG,DBC,^VIX
2014-04-29,97.169998,108.370003,26.549999,13.71
2014-04-30,97.529999,108.589996,26.41,13.41
2014-05-01,97.559998,108.550003,26.209999,13.25
2014-05-02,97.480003,108.68,26.280001,12.91
2014-05-05,97.639999,108.639999,26.219999,13.29
2014-05-06,96.739998,108.720001,26.24,13.8
2014-05-07,97.190002,108.720001,26.309999,13.4
2014-05-08,96.93,108.790001,26.23,13.43
2014-05-09,97.169998,108.690002,26.1,12.92
2014-05-12,98.269997,108.599998,26.16,12.23
2014-05-13,98.209999,108.779999,26.280001,12.13
2014-05-14,97.669998,109.089996,26.4,12.17
2014-05-15,96.769997,109.32,26.24,13.17
2014-05-16,97.18,109.199997,26.27,12.44
2014-05-19,97.629997,109.160004,26.25,12.42
2014-05-20,96.900002,109.209999,26.299999,12.96
2014-05-21,97.650002,109.169998,26.35,11.91
2014-05-22,97.980003,109.120003,26.370001,12.03
2014-05-23,98.489998,109.230003,26.43,11.36
2014-05-27,99.139999,109.330002,26.209999,11.51
2014-05-28,99.029999,109.629997,26.219999,11.68
2014-05-29,99.559998,109.57,26.23,11.57
2014-05-30,99.580002,109.669998,26.030001,11.4
2014-06-02,99.699997,109.129997,26.0,11.58
2014-06-03,99.660004,108.839996,25.98,11.87
2014-06-04,99.870003,108.800003,25.91,12.08
2014-06-05,100.68,108.940002,25.940001,11.68
2014-06-06,101.199997,108.879997,26.049999,10.73
2014-06-09,101.370003,108.779999,26.16,11.15
2014-06-10,101.349998,108.620003,26.09,10.99
2014-06-11,101.010002,108.699997,26.02,11.6
2014-06-12,100.290001,108.910004,26.389999,12.56
2014-06-13,100.620003,108.879997,26.389999,12.18
2014-06-16,100.699997,108.82,26.469999,12.65
2014-06-17,101.059998,108.620003,26.5,12.06
2014-06-18,101.809998,108.910004,26.610001,10.61
2014-06-19,101.93,108.75,26.870001,10.62
2014-06-20,102.169998,108.940002,26.92,10.85
2014-06-23,102.139999,108.839996,26.82,10.98
2014-06-24,101.010002,109.029999,26.860001,12.13
2014-06-25,101.519997,109.18,26.9,11.59
2014-06-26,101.459999,109.389999,26.790001,11.63
2014-06-27,101.730003,109.389999,26.74,11.26
2014-06-30,101.769997,109.400002,26.58,11.57
2014-07-01,102.5,109.07,26.5,11.15
2014-07-02,102.440002,108.690002,26.450001,10.82
2014-07-03,102.980003,108.620003,26.4,10.32
2014-07-07,102.440002,108.650002,26.190001,11.33
2014-07-08,101.660004,108.870003,26.120001,11.98
2014-07-09,102.099998,108.959999,25.940001,11.65
2014-07-10,101.650002,109.010002,25.98,12.59
2014-07-11,101.739998,109.160004,25.75,12.08
2014-07-14,102.230003,109.07,25.85,11.82
2014-07-15,101.970001,108.93,25.610001,11.96
2014-07-16,102.230003,109.019997,25.65,11.0
2014-07-17,101.050003,109.339996,25.709999,14.54
2014-07-18,102.139999,109.220001,25.540001,12.06
2014-07-21,101.900002,109.260002,25.66,12.81
2014-07-22,102.419998,109.440002,25.549999,12.24
2014-07-23,102.660004,109.459999,25.620001,11.52
2014-07-24,102.68,109.120003,25.59,11.84
2014-07-25,102.139999,109.330002,25.690001,12.69
2014-07-28,102.110001,109.349998,25.639999,12.56
2014-07-29,101.739998,109.459999,25.559999,13.28
2014-07-30,101.809998,109.07,25.450001,13.33
2014-07-31,99.739998,108.93,25.32,16.950001
2014-08-01,99.489998,109.139999,25.120001,17.030001
2014-08-04,100.169998,109.120003,25.309999,15.12
2014-08-05,99.290001,109.120003,25.190001,16.870001
2014-08-06,99.309998,109.129997,25.35,16.370001
2014-08-07,98.790001,109.339996,25.4,16.66
2014-08-08,99.93,109.379997,25.280001,15.77
2014-08-11,100.290001,109.389999,25.32,14.23
2014-08-12,100.110001,109.339996,25.16,14.13
2014-08-13,100.82,109.559998,25.139999,12.9
2014-08-14,101.260002,109.620003,24.84,12.42
2014-08-15,101.269997,109.889999,24.940001,13.15
2014-08-18,102.18,109.660004,24.73,12.32
2014-08-19,102.690002,109.510002,24.780001,12.21
2014-08-20,102.93,109.389999,24.85,11.78
2014-08-21,103.160004,109.580002,24.91,11.76
2014-08-22,103.010002,109.559998,24.870001,11.47
2014-08-25,103.550003,109.650002,24.91,11.7
2014-08-26,103.739998,109.660004,24.92,11.63
2014-08-27,103.68,109.800003,24.959999,11.78
2014-08-28,103.57,110.019997,24.98,12.05
2014-08-29,103.879997,109.980003,25.030001,12.09
2014-09-02,103.959999,109.449997,24.67,12.25
2014-09-03,103.849998,109.57,24.77,12.36
2014-09-04,103.629997,109.43,24.67,12.64
2014-09-05,104.110001,109.370003,24.629999,12.09
2014-09-08,103.900002,109.260002,24.51,12.66
2014-09-09,103.169998,109.110001,24.309999,13.5
2014-09-10,103.559998,108.959999,24.139999,12.88
2014-09-11,103.75,108.849998,24.02,12.8
2014-09-12,103.080002,108.629997,23.83,13.31
2014-09-15,102.809998,108.610001,23.860001,14.12
2014-09-16,103.540001,108.610001,24.08,12.73
2014-09-17,103.650002,108.489998,23.98,12.65
2014-09-18,104.18,108.5,23.75,12.03
2014-09-19,103.980003,108.68,23.68,12.11
2014-09-22,103.019997,108.830002,23.48,13.69
2014-09-23,102.360001,108.93,23.48,14.93
2014-09-24,102.690002,108.860001,23.58,13.27
2014-09-25,101.080002,109.07,23.530001,15.64
2014-09-26,101.900002,109.059998,23.49,14.85
2014-09-29,101.720001,109.18,23.629999,15.98
2014-09-30,101.239998,109.110001,23.219999,16.309999
2014-10-01,99.910004,109.529999,23.139999,16.709999
2014-10-02,99.959999,109.349998,23.049999,16.16
2014-10-03,101.080002,109.300003,22.83,14.55
2014-10-06,100.879997,109.400002,23.120001,15.46
2014-10-07,99.32,109.82,23.030001,17.200001
2014-10-08,100.970001,110.129997,22.940001,15.11
2014-10-09,98.889999,109.910004,22.67,18.76
2014-10-10,97.660004,109.989998,22.59,21.24
2014-10-13,96.099998,110.309998,22.59,24.639999
2014-10-14,96.400002,110.559998,22.25,22.790001
2014-10-15,95.860001,110.760002,21.969999,25.27
2014-10-16,96.07,110.669998,22.190001,25.200001
2014-10-17,97.120003,110.519997,22.27,21.99
2014-10-20,98.089996,110.650002,22.110001,18.57
2014-10-21,100.029999,110.550003,22.290001,16.08
2014-10-22,99.25,110.489998,22.040001,17.870001
2014-10-23,100.449997,110.230003,22.299999,16.530001
2014-10-24,101.150002,110.269997,22.16,16.110001
2014-10-27,101.010002,110.309998,22.1,16.040001
2014-10-28,102.32,110.139999,22.280001,14.39
2014-10-29,102.169998,109.900002,22.540001,15.15
2014-10-30,102.800003,110.080002,22.35,14.52
2014-10-31,104.019997,110.080002,22.32,14.03
2014-11-03,104.080002,109.68,22.120001,14.73
2014-11-04,103.699997,109.690002,21.799999,14.89
2014-11-05,104.190002,109.730003,21.860001,14.17
2014-11-06,104.699997,109.540001,21.879999,13.67
2014-11-07,104.779999,109.910004,21.98,13.12
2014-11-10,105.099998,109.650002,21.77,12.67
2014-11-11,105.199997,109.699997,21.879999,12.92
2014-11-12,105.18,109.709999,21.809999,13.02
2014-11-13,105.160004,109.760002,21.41,13.79
2014-11-14,105.169998,109.860001,21.639999,13.31
2014-11-17,105.160004,109.730003,21.549999,13.99
2014-11-18,105.779999,109.830002,21.440001,13.86
2014-11-19,105.510002,109.57,21.33,13.96
2014-11-20,105.809998,109.769997,21.51,13.58
2014-11-21,106.370003,109.900002,21.74,12.9
2014-11-24,106.760002,109.940002,21.549999,12.62
2014-11-25,106.739998,110.18,21.450001,12.25
2014-11-26,106.980003,110.269997,21.4,12.07
2014-11-28,106.599998,110.610001,20.42,13.33
2014-12-01,105.699997,110.080002,20.84,14.16
2014-12-02,106.360001,109.860001,20.4,12.85
2014-12-03,106.839996,109.760002,20.280001,12.5
2014-12-04,106.709999,110.089996,20.219999,12.38
2014-12-05,106.949997,109.620003,20.17,11.89
2014-12-08,106.190002,109.889999,19.82,14.21
2014-12-09,106.25,110.059998,19.959999,15.35
2014-12-10,104.510002,110.25,19.65,18.530001
2014-12-11,104.989998,110.209999,19.469999,20.08
2014-12-12,103.339996,110.559998,19.309999,21.08
2014-12-15,102.589996,110.260002,19.0,20.42
2014-12-16,101.830002,110.529999,18.889999,23.57
2014-12-17,104.010002,110.389999,19.0,19.440001
2014-12-18,106.470001,110.099998,18.940001,16.809999
2014-12-19,106.910004,110.279999,19.219999,16.49
2014-12-22,106.769997,110.449997,18.870001,15.25
2014-12-23,107.010002,109.940002,19.059999,14.8
2014-12-24,107.040001,109.690002,18.809999,14.37
2014-12-26,107.360001,109.739998,18.790001,14.5
2014-12-29,107.589996,109.970001,18.610001,15.06
2014-12-30,107.059998,110.089996,18.59,15.92
2014-12-31,106.0,110.120003,18.450001,19.200001
2015-01-02,105.919998,110.43,18.23,17.790001
2015-01-05,104.099998,110.669998,17.969999,19.92
2015-01-06,103.080002,110.949997,17.799999,21.120001
2015-01-07,104.309998,110.93,17.690001,19.309999
2015-01-08,106.150002,110.760002,17.76,17.01
2015-01-09,105.269997,111.029999,17.73,17.549999
2015-01-12,104.519997,111.120003,17.34,19.6
2015-01-13,104.279999,111.150002,17.27,20.559999
2015-01-14,103.709999,111.419998,17.459999,21.48
2015-01-15,102.660004,111.93,17.219999,22.389999
2015-01-16,104.019997,111.5,17.549999,20.950001
2015-01-20,104.169998,111.690002,17.309999,19.889999
2015-01-21,104.639999,111.489998,17.42,18.85
2015-01-22,106.230003,111.43,17.4,16.4
2015-01-23,105.75,111.709999,17.290001,16.66
2015-01-26,106.190002,111.660004,17.23,15.52
2015-01-27,104.949997,111.599998,17.32,17.219999
2015-01-28,103.529999,112.07,17.07,20.440001
2015-01-29,104.519997,111.980003,16.99,18.76
2015-01-30,103.099998,112.379997,17.4,20.969999
2015-02-02,104.260002,112.199997,17.639999,19.43
2015-02-03,105.860001,111.769997,18.129999,17.33
2015-02-04,105.489998,111.940002,17.73,18.33
2015-02-05,106.650002,111.709999,17.969999,16.85
2015-02-06,106.330002,111.059998,18.02,17.290001
2015-02-09,105.800003,111.040001,18.200001,18.549999
2015-02-10,106.879997,110.919998,17.969999,17.23
2015-02-11,106.93,110.870003,17.83,16.959999
2015-02-12,107.959999,110.889999,18.1,15.34
2015-02-13,108.470001,110.760002,18.299999,14.69
2015-02-17,108.639999,110.309998,18.309999,15.8
2015-02-18,108.699997,110.620003,18.09,15.45
2015-02-19,108.669998,110.529999,18.030001,15.29
2015-02-20,109.279999,110.550003,17.959999,14.3
2015-02-23,109.269997,110.75,17.84,14.56
2015-02-24,109.519997,111.239998,17.85,13.69
2015-02-25,109.480003,111.32,18.120001,13.84
2015-02-26,109.410004,110.919998,17.969999,13.91
2015-02-27,109.019997,111.199997,18.17,13.34
2015-03-02,109.690002,110.449997,17.91,13.04
2015-03-03,109.239998,110.309998,18.02,13.86
2015-03-04,108.800003,110.370003,17.860001,14.23
2015-03-05,108.970001,110.419998,17.790001,14.04
2015-03-06,107.459999,109.699997,17.57,15.2
2015-03-09,107.860001,109.980003,17.52,15.06
2015-03-10,106.220001,110.239998,17.290001,16.690001
2015-03-11,106.139999,110.459999,17.379999,16.870001
2015-03-12,107.470001,110.550003,17.299999,15.42
2015-03-13,106.870003,110.339996,16.950001,16.0
2015-03-16,108.209999,110.580002,16.93,15.61
2015-03-17,108.0,110.559998,16.809999,15.66
2015-03-18,109.239998,111.370003,17.27,13.97
2015-03-19,108.849998,110.980003,16.98,14.07
2015-03-20,109.760002,111.32,17.209999,13.02
2015-03-23,109.57,111.339996,17.41,13.41
2015-03-24,108.989998,111.639999,17.27,13.62
2015-03-25,106.790001,111.43,17.32,15.44
2015-03-26,106.580002,111.029999,17.530001,15.8
2015-03-27,106.870003,111.190002,17.18,15.07
2015-03-30,108.230003,111.239998,17.27,14.51
2015-03-31,107.25,111.43,17.07,15.29
2015-04-01,107.050003,111.580002,17.379999,15.11
2015-04-02,107.389999,111.43,17.290001,14.67
2015-04-06,108.129997,111.5,17.51,14.74
2015-04-07,107.769997,111.519997,17.6,14.78
2015-04-08,108.230003,111.529999,17.26,13.98
2015-04-09,108.610001,111.25,17.26,13.09
2015-04-10,109.120003,111.25,17.440001,12.58
2015-04-13,108.690002,111.370003,17.360001,13.94
2015-04-14,108.849998,111.489998,17.440001,13.67
2015-04-15,109.400002,111.639999,17.790001,12.84
2015-04-16,109.349998,111.580002,17.98,12.6
2015-04-17,108.080002,111.669998,17.940001,13.89
2015-04-20,108.959999,111.589996,17.860001,13.3
2015-04-21,108.93,111.470001,17.73,13.25
2015-04-22,109.389999,111.139999,17.790001,12.71
2015-04-23,109.730003,111.309998,18.01,12.48
2015-04-24,109.849998,111.5,18.0,12.29
2015-04-27,109.279999,111.540001,18.0,13.12
2015-04-28,109.57,111.110001,18.030001,12.41
2015-04-29,109.089996,110.860001,18.15,13.39
2015-04-30,107.910004,110.860001,18.290001,14.55
2015-05-01,108.900002,110.339996,18.27,12.7
2015-05-04,109.279999,110.129997,18.26,12.85
2015-05-05,107.980003,110.029999,18.41,14.31
2015-05-06,107.68,109.660004,18.41,15.15
2015-05-07,108.089996,109.93,18.120001,15.13
2015-05-08,109.449997,110.290001,18.219999,12.86
2015-05-11,108.989998,109.589996,18.139999,13.85
2015-05-12,108.669998,109.580002,18.33,13.86
2015-05-13,108.730003,109.57,18.35,13.76
2015-05-14,109.809998,109.739998,18.459999,12.74
2015-05-15,109.940002,110.199997,18.450001,12.38
2015-05-18,110.349998,109.779999,18.4,12.73
2015-05-19,110.300003,109.400002,18.01,12.85
2015-05-20,110.230003,109.57,17.969999,12.88
2015-05-21,110.510002,109.910004,18.190001,12.11
2015-05-22,110.300003,109.790001,17.99,12.13
2015-05-26,109.150002,110.059998,17.639999,14.06
2015-05-27,110.150002,110.169998,17.4,13.27
2015-05-28,110.050003,110.129997,17.49,13.31
2015-05-29,109.309998,110.169998,17.709999,13.84
2015-06-01,109.580002,109.660004,17.67,13.97
2015-06-02,109.5,109.230003,17.879999,14.24
2015-06-03,109.879997,108.800003,17.65,13.66
2015-06-04,109.0,109.029999,17.49,14.71
2015-06-05,108.910004,108.550003,17.57,14.21
2015-06-08,108.239998,108.709999,17.58,15.29
2015-06-09,108.150002,108.400002,17.860001,14.47
2015-06-10,109.470001,108.129997,17.93,13.22
2015-06-11,109.779999,108.709999,17.77,12.85
2015-06-12,109.059998,108.580002,17.59,13.78
2015-06-15,108.559998,108.709999,17.51,15.39
2015-06-16,109.160004,108.889999,17.559999,14.81
2015-06-17,109.339996,108.900002,17.610001,14.5
2015-06-18,110.419998,108.870003,17.610001,13.19
2015-06-19,109.940002,109.209999,17.450001,13.96
2015-06-22,110.610001,108.669998,17.51,12.74
2015-06-23,110.720001,108.419998,17.719999,12.11
2015-06-24,109.879997,108.589996,17.6,13.26
2015-06-25,109.540001,108.470001,17.620001,14.01
2015-06-26,109.010002,108.209999,17.700001,14.02
2015-06-29,106.730003,108.849998,17.620001,18.85
2015-06-30,107.019997,108.779999,18.0,18.23
2015-07-01,107.720001,108.290001,17.780001,16.09
2015-07-02,107.580002,108.440002,17.75,16.790001
2015-07-06,107.300003,108.830002,17.17,17.01
2015-07-07,107.889999,108.980003,17.07,16.09
2015-07-08,106.089996,109.239998,16.99,19.66
2015-07-09,106.309998,108.839996,17.190001,19.969999
2015-07-10,107.599998,108.379997,17.27,16.83
2015-07-13,108.82,108.220001,17.280001,13.9
2015-07-14,109.309998,108.400002,17.219999,13.37
2015-07-15,109.169998,108.690002,17.02,13.23
2015-07-16,109.93,108.779999,16.940001,12.11
2015-07-17,109.959999,108.790001,16.85,11.95
2015-07-20,109.970001,108.599998,16.58,12.25
2015-07-21,109.489998,108.779999,16.65,12.22
2015-07-22,109.330002,108.830002,16.41,12.12
2015-07-23,108.699997,109.139999,16.27,12.64
2015-07-24,107.559998,109.120003,16.139999,13.74
2015-07-27,106.849998,109.260002,15.83,15.6
2015-07-28,108.120003,109.150002,15.96,13.44
2015-07-29,108.860001,109.059998,16.01,12.5
2015-07-30,108.949997,109.07,15.95,12.13
2015-07-31,108.839996,109.5,15.73,12.12
2015-08-03,108.449997,109.400002,15.47,12.56
2015-08-04,108.269997,109.080002,15.56,13.0
2015-08-05,108.629997,108.879997,15.5,12.51
2015-08-06,107.739998,109.010002,15.49,13.77
2015-08-07,107.43,109.199997,15.43,13.39
2015-08-10,108.769997,109.059998,15.76,12.23
2015-08-11,107.790001,109.419998,15.55,13.71
2015-08-12,107.900002,109.349998,15.5,13.61
2015-08-13,107.75,109.120003,15.43,13.49
2015-08-14,108.160004,109.07,15.33,12.83
2015-08-17,108.849998,109.260002,15.27,13.02
2015-08-18,108.57,109.059998,15.19,13.79
2015-08-19,107.599998,109.400002,15.02,15.25
2015-08-20,105.260002,109.57,15.06,19.139999
2015-08-21,102.230003,109.760002,14.81,28.030001
2015-08-24,98.120003,109.720001,14.44,40.740002
2015-08-25,96.949997,109.459999,14.5,36.02
2015-08-26,100.470001,108.949997,14.41,30.32
2015-08-27,102.900002,109.099998,14.93,26.1
2015-08-28,102.980003,109.0,15.32,26.049999
2015-08-31,102.209999,108.919998,15.69,28.43
2015-09-01,99.209999,109.019997,15.17,31.4
2015-09-02,101.080002,108.879997,15.3,26.09
2015-09-03,101.199997,109.040001,15.4,25.610001
2015-09-04,99.760002,109.269997,15.21,27.799999
2015-09-08,102.279999,109.010002,15.32,24.9
2015-09-09,100.879997,109.050003,15.12,26.23
2015-09-10,101.400002,108.93,15.25,24.370001
2015-09-11,101.860001,109.059998,15.23,23.200001
2015-09-14,101.470001,109.089996,15.04,24.25
2015-09-15,102.75,108.599998,15.09,22.540001
2015-09-16,103.620003,108.510002,15.34,21.35
2015-09-17,103.480003,109.190002,15.24,21.139999
2015-09-18,101.839996,109.279999,15.01,22.280001
2015-09-21,102.25,108.989998,15.18,20.139999
2015-09-22,100.879997,109.25,15.09,22.440001
2015-09-23,100.68,109.160004,14.97,22.129999
2015-09-24,100.32,109.300003,15.06,23.469999
2015-09-25,99.610001,109.110001,15.15,23.620001
2015-09-28,96.940002,109.370003,14.94,27.629999
2015-09-29,96.919998,109.540001,15.04,26.83
2015-09-30,98.720001,109.580002,15.15,24.5
2015-10-01,98.919998,109.459999,15.05,22.549999
2015-10-02,100.360001,109.790001,15.15,20.940001
2015-10-05,102.209999,109.379997,15.35,19.540001
2015-10-06,101.879997,109.650002,15.65,19.4
2015-10-07,102.800003,109.57,15.62,18.4
2015-10-08,103.690002,109.419998,15.69,17.42
2015-10-09,103.830002,109.330002,15.76,17.08
2015-10-12,103.849998,109.610001,15.51,16.17
2015-10-13,103.089996,109.620003,15.41,17.67
2015-10-14,102.559998,110.029999,15.45,18.030001
2015-10-15,104.110001,109.879997,15.41,16.049999
2015-10-16,104.510002,109.769997,15.42,15.05
2015-10-19,104.629997,109.879997,15.14,14.98
2015-10-20,104.510002,109.660004,15.17,15.75
2015-10-21,103.690002,109.919998,15.04,16.700001
2015-10-22,105.209999,109.940002,15.09,14.45
2015-10-23,106.309998,109.75,15.0,14.46
2015-10-26,106.059998,109.800003,14.96,15.29
2015-10-27,105.709999,109.959999,14.89,15.43
2015-10-28,107.099998,109.629997,15.14,14.33
2015-10-29,106.940002,109.160004,15.05,14.61
2015-10-30,106.529999,109.449997,15.2,15.07
2015-11-02,107.93,109.019997,15.12,14.15
2015-11-03,108.199997,108.82,15.39,14.54
2015-11-04,107.940002,108.82,15.13,15.51
2015-11-05,107.82,108.769997,15.01,15.05
2015-11-06,107.839996,108.25,14.92,14.33
2015-11-09,106.760002,108.18,14.79,16.52
2015-11-10,107.0,108.379997,14.76,15.29
2015-11-11,106.540001,108.239998,14.61,16.059999
2015-11-12,104.949997,108.339996,14.4,18.370001
2015-11-13,103.839996,108.550003,14.29,20.08
2015-11-16,105.349998,108.639999,14.36,18.16
2015-11-17,105.220001,108.720001,14.14,18.84
2015-11-18,106.900002,108.639999,14.2,16.85
2015-11-19,106.760002,108.690002,14.2,16.99
2015-11-20,107.220001,108.620003,14.18,15.47
2015-11-23,107.110001,108.650002,14.29,15.62
2015-11-24,107.389999,108.75,14.52,15.93
2015-11-25,107.470001,108.800003,14.5,15.19
2015-11-27,107.629997,108.769997,14.28,15.12
2015-11-30,107.169998,108.809998,14.19,16.129999
2015-12-01,108.18,108.82,14.35,14.67
2015-12-02,107.050003,108.690002,14.05,15.91
2015-12-03,105.449997,107.889999,14.21,18.110001
2015-12-04,107.389999,108.239998,14.19,14.81
2015-12-07,106.550003,108.400002,13.78,15.84
2015-12-08,105.910004,108.440002,13.71,17.6
2015-12-09,105.0,108.440002,13.72,19.610001
2015-12-10,105.309998,108.419998,13.67,19.34
2015-12-11,103.239998,108.690002,13.53,24.389999
2015-12-14,103.610001,108.18,13.44,22.73
2015-12-15,104.720001,108.190002,13.41,20.950001
2015-12-16,106.239998,108.0,13.35,17.860001
2015-12-17,104.68,108.150002,13.21,18.940001
2015-12-18,102.900002,108.379997,13.27,20.700001
2015-12-21,103.129997,108.279999,13.21,18.700001
2015-12-22,104.059998,108.199997,13.15,16.6
2015-12-23,105.360001,108.18,13.39,15.57
2015-12-24,105.230003,108.010002,13.39,15.74
2015-12-28,105.0,108.010002,13.2,16.91
2015-12-29,106.120003,107.739998,13.42,16.08
2015-12-30,105.32,107.720001,13.29,17.290001
2015-12-31,104.300003,108.010002,13.36,18.209999
2016-01-04,102.739998,107.970001,13.26,20.700001
2016-01-05,102.970001,108.019997,13.13,19.34
2016-01-06,101.589996,108.43,12.92,20.59
2016-01-07,99.099998,108.419998,12.86,24.99
2016-01-08,97.970001,108.660004,12.8,27.01
2016-01-11,97.910004,108.349998,12.45,24.299999
2016-01-12,98.580002,108.589996,12.37,22.469999
2016-01-13,96.040001,108.839996,12.3,25.219999
2016-01-14,97.510002,108.800003,12.33,23.950001
2016-01-15,95.459999,108.93,12.07,27.02
2016-01-19,95.360001,108.82,11.97,26.049999
2016-01-20,94.419998,108.910004,11.88,27.59
2016-01-21,94.790001,108.760002,12.04,26.690001
2016-01-22,96.809998,108.839996,12.4,22.34
2016-01-25,95.220001,108.779999,12.13,24.15
2016-01-26,96.669998,108.919998,12.37,22.5
2016-01-27,95.57,108.940002,12.52,23.110001
2016-01-28,95.949997,109.029999,12.66,22.42
2016-01-29,98.330002,109.349998,12.78,20.200001
2016-02-01,98.349998,108.989998,12.54,19.98
2016-02-02,96.449997,109.32,12.32,21.98
2016-02-03,97.029999,109.309998,12.63,21.65
2016-02-04,97.260002,109.419998,12.61,21.84
2016-02-05,95.260002,109.32,12.53,23.379999
2016-02-08,93.779999,109.739998,12.47,26.0
2016-02-09,93.660004,109.730003,12.15,26.540001
2016-02-10,93.720001,110.0,12.17,26.290001
2016-02-11,92.559998,110.07,12.32,28.139999
2016-02-12,94.360001,109.769997,12.5,25.4
2016-02-16,96.080002,109.5,12.36,24.110001
2016-02-17,97.669998,109.440002,12.62,22.309999
2016-02-18,97.279999,109.769997,12.55,21.639999
2016-02-19,97.300003,109.790001,12.44,20.530001
2016-02-22,98.720001,109.82,12.63,19.379999
2016-02-23,97.529999,109.839996,12.46,20.98
2016-02-24,98.029999,109.879997,12.62,20.719999
2016-02-25,99.190002,110.160004,12.61,19.110001
2016-02-26,99.110001,109.959999,12.59,19.809999
2016-02-29,98.32,110.089996,12.75,20.549999
2016-03-01,100.660004,109.540001,12.76,17.700001
2016-03-02,101.220001,109.419998,12.83,17.09
2016-03-03,101.720001,109.550003,12.9,16.700001
2016-03-04,102.07,109.379997,13.15,16.860001
2016-03-07,102.279999,109.349998,13.39,17.35
2016-03-08,101.010002,109.620003,13.21,18.67
2016-03-09,101.5,109.57,13.41,18.34
2016-03-10,101.470001,109.620003,13.39,18.049999
2016-03-11,103.190002,109.419998,13.44,16.5
2016-03-14,103.07,109.480003,13.32,16.92
2016-03-15,102.239998,109.379997,13.21,16.84
2016-03-16,102.879997,109.849998,13.44,14.99
2016-03-17,103.669998,110.080002,13.59,14.44
2016-03-18,104.129997,110.169998,13.58,14.02
2016-03-21,104.230003,109.93,13.62,13.79
2016-03-22,104.199997,109.860001,13.72,14.17
2016-03-23,103.349998,110.099998,13.43,14.94
2016-03-24,103.32,110.110001,13.35,14.74
2016-03-28,103.389999,110.190002,13.39,15.24
2016-03-29,104.540001,110.519997,13.36,13.82
2016-03-30,104.940002,110.480003,13.31,13.56
2016-03-31,104.82,110.830002,13.29,13.95
2016-04-01,105.480003,110.510002,13.06,13.1
2016-04-04,105.040001,110.620003,12.88,14.12
2016-04-05,104.019997,110.769997,12.85,15.42
2016-04-06,105.160004,110.75,12.99,14.09
2016-04-07,103.900002,110.989998,12.95,16.16
2016-04-08,104.199997,110.879997,13.26,15.36
2016-04-11,103.910004,110.959999,13.36,16.26
2016-04-12,104.919998,110.779999,13.65,14.85
2016-04-13,106.150002,110.830002,13.72,13.84
2016-04-14,106.110001,110.639999,13.61,13.72
2016-04-15,106.059998,110.949997,13.56,13.62
2016-04-18,106.769997,110.940002,13.62,13.35
2016-04-19,107.07,110.93,13.91,13.24
2016-04-20,107.18,110.660004,14.18,13.28
2016-04-21,106.650002,110.510002,14.12,13.95
2016-04-22,106.800003,110.519997,14.06,13.22
2016-04-25,106.540001,110.400002,14.05,14.08
2016-04-26,106.830002,110.349998,14.23,13.96
2016-04-27,107.089996,110.68,14.36,13.77
2016-04-28,106.129997,110.900002,14.44,15.22
2016-04-29,105.510002,110.889999,14.58,15.7
2016-05-02,106.330002,110.610001,14.38,14.68
2016-05-03,105.260002,110.809998,14.16,15.6
2016-05-04,104.639999,110.860001,14.17,16.049999
2016-05-05,104.599998,111.139999,14.03,15.91
2016-05-06,104.980003,110.970001,14.12,14.72
2016-05-09,105.089996,111.040001,13.81,14.57
2016-05-10,106.339996,111.089996,14.15,13.63
2016-05-11,105.370003,111.089996,14.48,14.69
2016-05-12,105.330002,110.989998,14.5,14.41
2016-05-13,104.419998,111.199997,14.48,15.04
2016-05-16,105.459999,111.010002,14.64,14.68
2016-05-17,104.510002,110.860001,14.75,15.57
2016-05-18,104.5,110.400002,14.64,15.95
2016-05-19,104.089996,110.470001,14.6,16.33
2016-05-20,104.889999,110.540001,14.66,15.2
2016-05-23,104.760002,110.519997,14.58,15.82
2016-05-24,106.160004,110.459999,14.58,14.42
2016-05-25,106.93,110.480003,14.75,13.9
2016-05-26,106.910004,110.650002,14.74,13.43
2016-05-27,107.389999,110.629997,14.8,13.12
2016-05-31,107.339996,110.699997,14.71,14.19
2016-06-01,107.629997,110.419998,14.86,14.2
2016-06-02,107.989998,110.699997,14.89,13.63
2016-06-03,107.690002,111.300003,14.99,13.47
2016-06-06,108.25,111.150002,15.17,13.65
2016-06-07,108.459999,111.25,15.32,14.05
2016-06-08,108.839996,111.290001,15.58,14.08
2016-06-09,108.620003,111.370003,15.55,14.64
2016-06-10,107.5,111.519997,15.36,17.030001
2016-06-13,106.610001,111.610001,15.36,20.969999
2016-06-14,105.949997,111.559998,15.26,20.5
2016-06-15,105.839996,111.800003,15.18,20.139999
2016-06-16,106.150002,111.870003,14.92,19.370001
2016-06-17,105.800003,111.790001,15.27,19.41
2016-06-20,106.519997,111.480003,15.41,18.370001
2016-06-21,106.75,111.400002,15.29,18.48
2016-06-22,106.510002,111.470001,15.2,21.17
2016-06-23,107.980003,111.279999,15.32,17.25
2016-06-24,104.050003,111.879997,15.01,25.76
2016-06-27,101.980003,112.330002,14.98,23.85
2016-06-28,103.849998,112.470001,15.22,18.75
2016-06-29,105.709999,112.389999,15.44,16.639999
2016-06-30,107.160004,112.620003,15.35,15.63
2016-07-01,107.370003,112.650002,15.54,14.77
2016-07-05,106.57,112.949997,15.1,15.58
2016-07-06,107.220001,113.160004,15.16,14.96
2016-07-07,107.169998,113.080002,14.73,14.76
2016-07-08,108.839996,113.25,14.88,13.2
